Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price
HE-15930,12/18/2016,12/21/2016,First Class,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,3104
CG-13651,12/18/2016,12/21/2016,First Class,OFF-AR-10004078,Office Supplies,Art,Newell 312,2226
DV-14176,12/18/2016,12/21/2016,First Class,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",4948
CM-13786,12/18/2016,12/21/2016,First Class,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,4083
AS-11371,12/18/2016,12/21/2016,First Class,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",3305
HE-15931,12/18/2016,12/21/2016,First Class,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,4423
CG-13652,12/18/2016,12/21/2016,First Class,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,1264
DV-14177,9/24/2016,10/1/2016,Standard Class,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,1787
CM-13787,9/24/2016,10/1/2016,Standard Class,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,2091
AS-11372,7/21/2016,7/21/2016,Same Day,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,4175
HE-15932,7/21/2016,7/21/2016,Same Day,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",4488
CG-13653,7/21/2016,7/21/2016,Same Day,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,2324
DV-14178,7/21/2016,7/21/2016,Same Day,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",2124
CM-13788,6/11/2016,6/15/2016,Standard Class,OFF-LA-10004093,Office Supplies,Labels,Avery 486,3594
AS-11373,6/11/2016,6/15/2016,Standard Class,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4495
HE-15933,6/11/2016,6/15/2016,Standard Class,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,1383
CG-13654,6/9/2015,6/11/2015,Second Class,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,3640
DV-14179,6/9/2015,6/11/2015,Second Class,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,3194
CM-13789,10/27/2017,11/3/2017,Standard Class,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,3346
AS-11374,10/27/2017,11/3/2017,Standard Class,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,2365
HE-15934,1/22/2016,1/27/2016,Standard Class,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,3914
CG-13655,5/28/2014,6/2/2014,Standard Class,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,1446
DV-14180,5/28/2014,6/2/2014,Standard Class,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,4601
CM-13790,12/29/2014,1/5/2015,Standard Class,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,2875
AS-11375,7/28/2016,8/3/2016,Standard Class,OFF-FA-10000735,Office Supplies,Fasteners,Staples,3853
HE-15935,7/28/2016,8/3/2016,Standard Class,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,3913
CG-13656,9/24/2016,9/30/2016,Standard Class,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3059
DV-14181,9/24/2016,9/30/2016,Standard Class,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,3108
CM-13791,4/2/2014,4/8/2014,Standard Class,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,2036
AS-11376,4/2/2014,4/8/2014,Standard Class,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,3255
HE-15936,4/2/2014,4/8/2014,Standard Class,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,2913
CG-13657,11/5/2015,11/5/2015,Same Day,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",4080
DV-14182,7/28/2014,7/28/2014,Same Day,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",3470
CM-13792,7/28/2014,7/28/2014,Same Day,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",4608
AS-11377,7/28/2014,7/28/2014,Same Day,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",4982
HE-15937,12/26/2015,12/31/2015,Standard Class,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",3140
CG-13658,12/10/2015,12/16/2015,Standard Class,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,1855
DV-14183,12/10/2015,12/16/2015,Standard Class,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",1644
CM-13793,12/10/2015,12/16/2015,Standard Class,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,3122
AS-11378,12/10/2015,12/16/2015,Standard Class,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,1375
HE-15938,12/10/2015,12/16/2015,Standard Class,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,2358
CG-13659,5/5/2016,5/7/2016,Second Class,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,1106
DV-14184,10/14/2017,10/18/2017,Standard Class,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",3860
CM-13794,10/14/2017,10/18/2017,Standard Class,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,4275
AS-11379,11/5/2016,11/5/2016,Same Day,OFF-LA-10002312,Office Supplies,Labels,Avery 490,4663
HE-15939,11/3/2017,11/8/2017,Standard Class,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,3667
CG-13660,11/24/2016,11/26/2016,First Class,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,3907
DV-14185,11/24/2016,11/26/2016,First Class,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,3409
CM-13795,12/14/2014,12/21/2014,Standard Class,OFF-AR-10003829,Office Supplies,Art,Newell 35,3519
AS-11380,12/14/2014,12/21/2014,Standard Class,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,4701
HE-15940,12/14/2014,12/21/2014,Standard Class,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,3478
CG-13661,11/3/2014,11/8/2014,Standard Class,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,4924
DV-14186,9/22/2017,9/25/2017,Second Class,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,2040
CM-13796,5/8/2015,5/15/2015,Standard Class,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,3852
AS-11381,5/8/2015,5/15/2015,Standard Class,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,3176
HE-15941,5/8/2015,5/15/2015,Standard Class,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",4254
CG-13662,5/8/2015,5/15/2015,Standard Class,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,3698
DV-14187,5/8/2015,5/15/2015,Standard Class,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,3272
CM-13797,7/31/2017,7/31/2017,Same Day,TEC-PH-10003092,Technology,Phones,Motorola L804,4701
AS-11382,3/1/2014,3/5/2014,Standard Class,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,3772
HE-15942,9/25/2017,9/29/2017,Standard Class,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,4236
CG-13663,10/9/2015,10/12/2015,Second Class,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,2956
DV-14188,10/9/2015,10/12/2015,Second Class,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,2753
CM-13798,10/9/2015,10/12/2015,Second Class,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,2958
AS-11383,10/9/2015,10/12/2015,Second Class,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4677
HE-15943,3/29/2017,4/2/2017,Second Class,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,3836
CG-13664,11/14/2015,11/17/2015,First Class,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,1253
DV-14189,11/14/2015,11/17/2015,First Class,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,3194
CM-13799,11/14/2015,11/17/2015,First Class,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,3136
AS-11384,9/26/2016,9/30/2016,Standard Class,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,1100
HE-15944,9/22/2014,9/27/2014,Standard Class,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",3328
CG-13665,9/25/2015,9/27/2015,First Class,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,1449
DV-14190,5/4/2015,5/8/2015,Standard Class,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,4320
CM-13800,12/8/2017,12/13/2017,Standard Class,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,3696
AS-11385,12/8/2017,12/13/2017,Standard Class,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,3553
HE-15945,12/8/2017,12/13/2017,Standard Class,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",2876
CG-13666,12/8/2017,12/13/2017,Standard Class,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",3410
DV-14191,12/8/2017,12/13/2017,Standard Class,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",3000
CM-13801,6/29/2017,7/2/2017,First Class,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",4502
AS-11386,6/29/2017,7/2/2017,First Class,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,1732
HE-15946,6/29/2017,7/2/2017,First Class,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",3452
CG-13667,6/29/2014,7/3/2014,Standard Class,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",2427
DV-14192,1/20/2014,1/25/2014,Standard Class,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",3931
CM-13802,1/20/2014,1/25/2014,Standard Class,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",3085
AS-11387,12/31/2016,1/6/2017,Standard Class,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",4397
HE-15947,3/28/2017,3/31/2017,First Class,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,1995
CG-13668,3/28/2017,3/31/2017,First Class,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,1765
DV-14193,3/28/2017,3/31/2017,First Class,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,4349
CM-13803,3/28/2017,3/31/2017,First Class,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,1659
AS-11388,3/28/2017,3/31/2017,First Class,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,3885
HE-15948,3/28/2017,3/31/2017,First Class,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,1563
CG-13669,3/28/2017,3/31/2017,First Class,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,2050
DV-14194,12/8/2016,12/12/2016,Standard Class,TEC-PH-10002496,Technology,Phones,Cisco SPA301,4325
CM-13804,12/8/2016,12/12/2016,Standard Class,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,2586
AS-11389,12/8/2016,12/12/2016,Standard Class,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,1221
HE-15949,11/18/2017,11/22/2017,Standard Class,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",3037
CG-13670,5/30/2014,6/5/2014,Standard Class,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,4072
DV-14195,1/22/2016,1/28/2016,Standard Class,OFF-LA-10003498,Office Supplies,Labels,Avery 475,2432
CM-13805,1/22/2016,1/28/2016,Standard Class,OFF-LA-10004484,Office Supplies,Labels,Avery 476,2451
AS-11390,2/3/2016,2/10/2016,Standard Class,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,4905
HE-15950,3/29/2015,4/3/2015,Second Class,OFF-AR-10003732,Office Supplies,Art,Newell 333,3439
CG-13671,10/14/2014,10/18/2014,Standard Class,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2164
DV-14196,10/14/2014,10/18/2014,Standard Class,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1896
CM-13806,8/11/2015,8/16/2015,Standard Class,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",3567
AS-11391,11/22/2015,11/23/2015,First Class,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,2221
HE-15951,12/30/2016,12/30/2016,Same Day,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,4609
CG-13672,12/30/2016,12/30/2016,Same Day,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,2766
DV-14197,8/12/2017,8/15/2017,First Class,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,2632
CM-13807,8/12/2017,8/15/2017,First Class,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,3603
AS-11392,11/3/2015,11/5/2015,First Class,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1658
HE-15952,9/10/2015,9/12/2015,Second Class,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",4456
CG-13673,11/8/2014,11/14/2014,Standard Class,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,3675
DV-14198,10/8/2016,10/15/2016,Standard Class,OFF-LA-10004545,Office Supplies,Labels,Avery 50,1042
CM-13808,9/8/2017,9/12/2017,Second Class,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,2425
AS-11393,2/25/2015,3/1/2015,Standard Class,OFF-LA-10001641,Office Supplies,Labels,Avery 518,4892
HE-15953,2/25/2015,3/1/2015,Standard Class,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",4490
CG-13674,9/24/2015,9/28/2015,Standard Class,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",2976
DV-14199,9/24/2015,9/28/2015,Standard Class,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,3789
CM-13809,11/26/2015,12/1/2015,Standard Class,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2158
AS-11394,8/31/2016,9/6/2016,Standard Class,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,4074
HE-15954,4/12/2016,4/16/2016,Standard Class,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,1107
CG-13675,4/12/2016,4/16/2016,Standard Class,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,3505
DV-14200,12/4/2016,12/8/2016,Standard Class,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,4502
CM-13810,12/4/2016,12/9/2016,Standard Class,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,4343
AS-11395,11/11/2014,11/18/2014,Standard Class,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,1315
HE-15955,11/11/2014,11/18/2014,Standard Class,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,2635
CG-13676,4/2/2015,4/9/2015,Standard Class,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",2880
DV-14201,12/12/2015,12/16/2015,Second Class,OFF-AR-10001547,Office Supplies,Art,Newell 311,1484
CM-13811,12/12/2015,12/16/2015,Second Class,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,2157
AS-11396,12/12/2015,12/16/2015,Second Class,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",4253
HE-15956,10/2/2017,10/8/2017,Standard Class,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,3983
CG-13677,10/2/2017,10/8/2017,Standard Class,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,2377
DV-14202,10/2/2017,10/8/2017,Standard Class,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4508
CM-13812,10/2/2017,10/8/2017,Standard Class,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,1218
AS-11397,4/10/2017,4/14/2017,Second Class,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4023
HE-15957,4/10/2017,4/14/2017,Second Class,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3636
CG-13678,9/29/2017,10/2/2017,First Class,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,3014
DV-14203,9/29/2017,10/2/2017,First Class,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",1277
CM-13813,9/29/2017,10/2/2017,First Class,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",4544
AS-11398,9/29/2017,10/2/2017,First Class,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",4631
HE-15958,9/29/2017,10/2/2017,First Class,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,1890
CG-13679,9/29/2014,10/3/2014,Second Class,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",2808
DV-14204,9/29/2014,10/3/2014,Second Class,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",3159
CM-13814,9/29/2014,10/3/2014,Second Class,OFF-LA-10000121,Office Supplies,Labels,Avery 48,3199
AS-11399,9/29/2014,10/3/2014,Second Class,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,1962
HE-15959,8/20/2014,8/25/2014,Second Class,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1258
CG-13680,7/11/2014,7/14/2014,First Class,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,2336
DV-14205,7/11/2014,7/14/2014,First Class,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,3812
CM-13815,3/22/2015,3/24/2015,First Class,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,2953
AS-11400,5/12/2017,5/19/2017,Standard Class,OFF-AR-10003504,Office Supplies,Art,Newell 347,2649
HE-15960,11/13/2017,11/19/2017,Standard Class,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,4210
CG-13681,11/13/2017,11/19/2017,Standard Class,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",4593
DV-14206,9/4/2016,9/7/2016,Second Class,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",2660
CM-13816,9/4/2016,9/7/2016,Second Class,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,2460
AS-11401,9/4/2016,9/7/2016,Second Class,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,2915
HE-15961,2/6/2016,2/11/2016,Standard Class,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1841
CG-13682,3/22/2015,3/26/2015,Standard Class,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,4983
DV-14207,3/22/2015,3/26/2015,Standard Class,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,3817
CM-13817,3/22/2015,3/26/2015,Standard Class,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,4016
AS-11402,7/2/2015,7/3/2015,First Class,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,2634
HE-15962,6/15/2015,6/17/2015,First Class,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,3672
CG-13683,11/26/2014,11/26/2014,Same Day,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,2098
